,Date,Close,MA5,MA20,BB_upper,BB_lower,Vol20
44,2009-07-02,-1.1683613485225055,-0.12747255385339584,0.6126279482114259,0.3485672236309945,0.8727982633612587,-1.407406853516208
45,2009-07-06,-1.0854647005694116,-0.4384358431806029,0.12434331935943688,-0.2724850042804223,1.1415974578826897,-1.5382536064051566
46,2009-07-07,-2.0461929222075956,-1.0063242597360702,-0.46846338450846153,-0.5383732225592865,0.09640787881017267,-0.8396009715413504
47,2009-07-08,-1.61245782160294,-1.3843882747854996,-0.9345207918484004,-0.9264004783059929,-0.22236646754739658,-0.5043062728384927
48,2009-07-09,-1.027728956565969,-1.554615420265616,-1.2469607083978151,-1.3457027562563655,0.011190015754783686,-0.05824952054887002
49,2009-07-10,-0.7309277820860964,-1.4376336639485665,-1.4523469143780254,-1.6692560999794694,0.2993710383413452,0.03067097192019963
50,2009-07-13,0.00183324064435248,-1.14686031557641,-1.4599434369755024,-1.6852160635251843,0.3212493434404594,0.4650915882813813
51,2009-07-14,0.030701112646071088,-0.5914417777150893,-1.3485277722125724,-1.5189533861282005,0.190925652325229,0.1473579632803005
52,2009-07-15,1.0284366651892711,0.11480597969806343,-1.0366502019434984,-0.8633587982806684,-0.7082878458273751,0.8395325668598437
53,2009-07-16,1.356327625243349,0.7523682234263476,-0.6506366470484236,-0.12516937062925657,-1.615439510121167,0.8605889839711417
54,2009-07-17,0.44222557974616455,1.066101670574445,-0.4228837102777688,0.10818752629064993,-1.582553725023064,1.553020557959429
55,2009-07-20,0.4363080344153587,1.182292169773842,-0.28108249377080086,0.28262553091990544,-1.6439807368859385,1.4341608268860215
56,2009-07-21,0.2682899908632446,1.245829964739287,0.008005508705861832,0.4120221138965891,-1.1335351931734716,0.6628975777456135
57,2009-07-22,0.2527450980761421,1.038388723728793,0.3176320779159404,0.49105237103546884,-0.4194686575126371,0.6350072555502259
58,2009-07-23,0.9670024553540802,0.9342724746647233,0.7122268000449695,0.7939358887714105,-0.07751148062083996,0.9010992154810845
59,2009-07-24,1.6612739267733825,1.260279502045792,1.14761748250068,1.3747435051393495,-0.39314849113189015,1.0282025751880004
60,2009-07-27,-0.6424754226136199,-2.0220743096610807,-1.6477314375803633,-2.109819166809395,-1.4526349183073857,1.2037476816577695
61,2009-07-28,-1.4849613827714006,-1.632686217264618,-1.5697051095587862,-1.7633200801706361,-1.4610545672979505,1.4613178718042816
62,2009-07-29,-1.9276608233256116,-1.354085058414493,-1.4910341686583914,-1.5192567850285699,-1.436574966681879,1.4516205642171272
63,2009-07-30,-0.7749189994090449,-1.0836311902457982,-1.347922912927642,-0.9821936112212207,-1.421188545641957,1.6868671268350162
64,2009-07-31,-1.0925328396564566,-1.2032166986597412,-1.1623346499464147,-0.7127803943295166,-1.2675244212331356,1.0545291030935928
65,2009-08-03,0.03077238272389583,-1.0243268991784549,-0.9335715117368172,-0.17270791217205528,-1.1432315993773718,1.27117564356634
66,2009-08-04,0.21717288857541256,-0.5720499573490045,-0.6269430445117388,-0.1919152450534889,-0.7439665353810305,-0.04226588687019947
67,2009-08-05,-0.10044095167201668,-0.08653631162020907,-0.36569121159199236,-0.3607143546860933,-0.35606002349134896,0.02721366416321439
68,2009-08-06,-0.19609464602426166,0.0672640746431738,-0.1510513667816983,-0.4626730003176762,-0.04886110125587574,-0.12559144394328456
69,2009-08-07,0.6304451187567468,0.5250794273968047,0.07824884601783423,-0.31695803664556904,0.19959342216907133,-0.04957118769867937
70,2009-08-10,0.5703604556115243,0.6684542759980131,0.2517545756706381,-0.009058470795473034,0.3257116540351337,-0.39471621918581357
71,2009-08-11,0.24292815407647111,0.6752977506362434,0.4088277145583022,0.08457896274006262,0.49784031099991244,-0.3122915062067217
72,2009-08-12,0.8119434373369503,0.9177289314075537,0.5184299983525398,0.5244017930766339,0.5006972911186336,-1.1145880573978195
73,2009-08-13,1.2656774948332652,1.3061388498538984,0.6241119666292674,1.069429155941096,0.46558704046285326,-1.1455453998775789
74,2009-08-14,0.9860790838468508,1.400634945049938,0.7838704784666213,1.33305994245665,0.5879349596762979,-2.2421815775519782
75,2009-08-17,-0.8668913577261251,1.0187403638070303,0.8629172893327081,1.1753007338402135,0.7387067954283649,-0.7331177153916607
76,2009-08-18,-0.8190668583408415,0.7365558942620996,0.9562483926041873,0.8778546628452737,0.951534050450001,-0.7864442706035079
77,2009-08-19,-0.9797120986912908,0.2604921075870839,1.0436727034770752,0.4563047525920705,1.1956426140461636,-0.7672515603189649
78,2009-08-20,1.0363593724494555,0.19955960605430936,1.1675592796767054,0.6392211618551985,1.2972563276389069,0.01005543438990474
79,2009-08-21,1.0363593724494555,0.21291966556683836,1.241074962491762,0.907907850149757,1.3074147482204606,-0.35205267664565354
80,2009-08-24,-0.24938693658782726,-1.1749718936810154,-1.5999829709013527,-1.1479911424140874,-2.411532120743314,1.2214733429431621
81,2009-08-25,-0.05454422069858014,-0.6836829693771247,-1.300773403934539,-0.8407243226356995,-2.2167255399739374,0.8941094134043378
82,2009-08-26,-0.30326342870404327,-0.231185667099815,-0.9992859430155298,-0.7636776140907557,-1.3769665885119962,0.8700971584249141
83,2009-08-27,-0.4464423612799589,-0.12479332935518998,-0.8054454185530439,-0.6427197963229943,-1.0346605188269542,0.5717456327768035
84,2009-08-28,-0.5431233236864526,-0.043068543752220204,-0.5994543089736661,-0.6133611418171947,-0.3964726808273759,0.5297773522634874
85,2009-08-31,-0.7704417095153532,-0.17601246011302907,-0.5096536012004522,-0.5683506964124796,-0.20738481943498216,0.22761786103967227
86,2009-09-01,-1.2066194595889377,-0.46995736218130685,-0.49038327988834446,-0.5666413096042632,-0.14481326238392564,0.4169422999720321
87,2009-09-02,-1.4095782670259298,-0.7522267798631227,-0.4726319180187367,-0.5733484504080868,-0.0642589241125857,0.4212092877494714
88,2009-09-03,-1.0767224317046555,-0.91303885820882,-0.4046640259509454,-0.581327494100324,0.1951950146591949,0.5098321901865839
89,2009-09-04,-0.7977459144367708,-0.9780042441280282,-0.36479452098602105,-0.5521933057373158,0.2538270827917287,0.3556915802885077
90,2009-09-08,-0.9955417346670377,-1.035437129251493,-0.3457146602500919,-0.5439735578744019,0.2977199178154235,0.3943489793490941
91,2009-09-09,-0.6006904897446391,-0.8808380842509526,-0.25050290935159275,-0.48590938052248717,0.46958733570359573,0.476551429121848
92,2009-09-10,-0.08627949510010369,-0.5432065522205791,-0.13317337883215088,-0.31083310125309344,0.3949395069171302,0.5894903467206061
93,2009-09-11,0.0022853757586450054,-0.2679043552901025,-0.03957509071547965,-0.14704629175794467,0.2686475974108122,0.542376467232069
94,2009-09-14,0.2222195877664253,-0.007666438930650695,0.10395440020948123,0.08874585697390558,0.11750771896788967,0.526731019295304
95,2009-09-15,0.4008244686858457,0.3486077982375374,0.41389045966441546,0.24820228485837753,0.7587535025192285,-0.9744867889696117
96,2009-09-16,1.1942119805982765,0.8065661095152212,0.8221706922421769,0.6729490824275823,1.009431727482229,-0.5691783663680072
97,2009-09-17,1.4473594321466716,1.197864636781422,1.2754461455202672,1.0605891712761801,1.5199256742815264,-0.6386128959831151
98,2009-09-18,1.4473594321466716,1.5665663826808682,1.572662055501657,1.5393579695647157,1.2332399926186304,-2.050104924672972
99,2009-09-21,1.8370420379879921,1.9785783858597843,1.9199992653931413,2.0978138008257954,0.9011157464681221,-1.9903144326237263
100,2009-09-22,-0.619778289103426,-0.7987917482510449,-1.4561147533006422,-1.2832305073267294,-1.3428699072899568,-1.0332322836074423
101,2009-09-23,-0.6475811079848853,-0.6785531839958487,-1.3469196873985456,-1.0428150863580077,-1.4197504882278797,-1.016481745589866
102,2009-09-24,-0.7258920854559014,-0.6188478931975281,-1.2309527913920837,-0.8468783936071619,-1.428254185837116,-1.117505043155102
103,2009-09-25,-0.924681353323057,-0.6098627648176522,-1.1244583701058657,-0.7204092225062885,-1.3702165046100867,-0.9808033419728743
104,2009-09-28,-0.6443377414938003,-0.5917739014660209,-0.9882971408341578,-0.5477674573453647,-1.3094865896863077,-0.9058652358433364
105,2009-09-29,-0.6443377414938003,-0.598040132171093,-0.8397207868109821,-0.41019690963417804,-1.18063675501164,-1.0553370914217879
106,2009-09-30,-0.7685224829839674,-0.628897764722783,-0.6781249118587345,-0.3634191131475124,-0.9138250191441334,-1.388967829630137
107,2009-10-01,-1.1693443852093603,-0.742042568311279,-0.5403110078500946,-0.4424307236348257,-0.5398321025501032,-0.7911838279821383
108,2009-10-02,-1.290750619081888,-0.8354434486248871,-0.4312370989958584,-0.5273843472506321,-0.21622010263441363,-0.744207513629462
109,2009-10-05,-1.1081781836701539,-0.9537901924699939,-0.3215180481542941,-0.5934911000035722,0.08547464341752228,-0.7463143538445611
110,2009-10-06,-0.634605867750036,-0.951307149888191,-0.15980117049437084,-0.6683439182317011,0.5023337989341512,-0.4381434103605186
111,2009-10-07,0.236543209633887,-0.6948692862261799,0.056130167769098877,-0.45671791164301473,0.6751983149281031,0.837169623961048
112,2009-10-08,0.08084742389773679,-0.3758886274991648,0.23042299265676291,-0.3028259103795559,0.8355752656175326,0.8734619199207694
113,2009-10-09,0.17676803617401132,-0.001458028980009492,0.4082227353042765,-0.16080494179582364,1.0176135895518008,0.8695439257909381
114,2009-10-12,0.5377398227594904,0.41849033900406596,0.605410846753435,0.08655859096926011,1.108833042664042,0.9883250627671081
115,2009-10-13,0.6336568864947495,0.7420817158159828,0.8011879802006316,0.3224461623678754,1.21135396526117,0.9892589734544309
116,2009-10-14,1.0604292691898443,0.9522924339463943,0.9907578599524698,0.7282540543642531,1.0921332423026369,0.8184869323735774
117,2009-10-15,1.0604292691898443,1.2022282118103325,1.1665019456312538,1.067219714363853,1.0274806411548465,0.8335617220669258
118,2009-10-16,1.7337152479124904,1.5994760929640557,1.400813811266389,1.5988343566163983,0.8431373535656245,1.3429255372079203
119,2009-10-19,1.8375118469797562,1.9311069142992543,1.6228719919870804,2.0805011478665993,0.6957106963503292,1.3149266364376575
120,2009-10-20,-0.20691699649125678,-0.7088071172161139,-1.873672352504669,-2.0036681096790194,-1.4280996537545934,0.3502977479682913
121,2009-10-21,-0.25545266799555644,-0.37843522144588265,-1.6654021813304654,-1.1674089598388946,-1.4221617076775042,0.34844619099528573
122,2009-10-22,-0.021397612327814137,0.014535446027845216,-1.4386156284177791,-0.36295616690291477,-1.3892577010203704,0.20547327483536226
123,2009-10-23,-0.05270766139431905,0.09493071311883307,-1.1964381711374013,0.261791647967549,-1.2957675951221477,-0.11634862962839843
124,2009-10-26,-0.012003998143008017,0.13931533294400614,-0.9761402674064764,0.8421046496039255,-1.2137145266013476,-0.16099991444655123
125,2009-10-27,-0.4754173023860979,0.06750406912370036,-0.7792647344197173,1.1717526465434005,-1.0933229669882956,0.2748531293608824
126,2009-10-28,-1.1008719499791142,-0.15860601628183293,-0.6033982691614282,1.2275357554761426,-0.9263327593323529,0.7833715875503504
127,2009-10-29,-0.2593671734599309,-0.2222517349662449,-0.3507757395004186,1.2057477997059767,-0.6610776163209304,0.19622159892276697
128,2009-10-30,-1.4280808458668304,-0.5900996831179794,-0.1468575429484398,0.6519478098792089,-0.3134166626580027,1.9502975063171961
129,2009-11-02,-1.5948159989849229,-1.0134278048182248,0.03304457698877752,-0.052113931176294995,0.046966356354024366,2.059925823566366
130,2009-11-03,-1.3364946062271534,-1.243725678147367,0.18556759999449685,-0.625809100223218,0.3467210152546359,1.5960794206263291
131,2009-11-04,-1.0985250450950368,-1.243097990945188,0.27573620567123724,-0.7595879270562503,0.4727798357980176,-0.5745123733409208
132,2009-11-05,-0.4472394571559416,-1.2933450328770564,0.4121167614554885,-0.9595819437694114,0.6628599631154021,-0.4244200295058115
133,2009-11-06,-0.25545266799555644,-0.9797218838694752,0.5500007459357714,-1.2037437060378382,0.8654865381759462,-0.42267431011783185
134,2009-11-09,0.6377169865400298,-0.3826238110134323,0.702207146009744,-0.9888585114372752,0.9685168247198876,-0.10578894694718018
135,2009-11-10,0.9704049911481778,0.23436384954796158,0.8630388698250145,-0.6746930867415798,1.0556923877603746,-0.0759979906196445
136,2009-11-11,0.9704049911481778,0.7877057914249435,0.9874310815512256,-0.27133899962253283,1.0831762238676568,-0.4509653678405997
137,2009-11-12,1.0557328177636482,1.1896805235920234,1.1161360308952024,0.08046569490925212,1.1279343794705012,-0.46616283623634314
138,2009-11-13,1.3845063169074272,1.628292788583156,1.203970413542071,0.608065039022294,1.086873828201219,-1.6859358079939464
139,2009-11-16,1.7156297182595235,1.9165839892013459,1.2996782540879939,1.2194229352889567,1.033050968621867,-1.6311778228443579
140,2009-11-17,-1.112198353048472,-1.771737856877249,-1.5500818570886787,-2.5374027232013203,-1.0929377881152316,1.1004613603271076
141,2009-11-18,-1.2341636213459024,-1.4498069579332966,-1.4279447037323234,-1.946986578161484,-1.1163698060191303,1.1034768735498164
142,2009-11-19,-1.765578159383927,-1.2824943248254144,-1.3375965195327204,-1.5611509043091243,-1.1194201302075881,1.1767126955252305
143,2009-11-20,-2.2055215259706973,-1.350525414545448,-1.2598206773328973,-1.2925758672183554,-1.1042116624104448,1.2293420759777272
144,2009-11-23,-0.4065477174426896,-1.1529407350656051,-1.1253024568524994,-0.6329541161412173,-1.1326435035107654,1.6883628045759171
145,2009-11-24,-0.2991039771237741,-0.970655354384169,-0.9589474942559455,-0.025907262933979817,-1.1092573547935636,1.4750916630984359
146,2009-11-25,0.08566647841441816,-0.6747662924336267,-0.7417298881475368,0.49317718512811093,-1.0019730590244265,1.0630578034915958
147,2009-11-27,-0.782606368102494,-0.4543965635579696,-0.6044869616382118,0.8395705528525116,-0.9393573066538571,0.9517580318434992
148,2009-11-30,-0.31217446421318457,-0.029932319143472063,-0.38038583949931487,0.9494451178136553,-0.7092559333863845,-0.4585327981755117
149,2009-12-01,0.6853244145903999,0.21485147611614966,-0.11326178121957028,1.037144983079749,-0.42284088826843735,-0.4976313709412539
150,2009-12-02,0.34266194255503224,0.35872720375721656,0.12680575949402714,0.91320382979554,-0.10855323019066362,-0.370059315640814
151,2009-12-03,0.08566647841441816,0.35872720375721656,0.34388004672425715,0.5862091483431188,0.23592880550402975,-0.2845600442038513
152,2009-12-04,-0.02032622101537208,0.5296206829301037,0.5176925330166592,0.3478704299104045,0.5051679620187933,-0.47530016925884405
153,2009-12-07,0.1597140401088866,0.6354120623769379,0.6857206474209748,0.0188293431243676,0.7931184753177509,-0.4764089543321183
154,2009-12-08,0.2758695853061796,0.5436175159652246,0.803029620229769,0.020075953025511153,0.9293543915400949,-1.0689858473162512
155,2009-12-09,0.2758695853061796,0.5286435220129544,0.9000222726247256,0.0652785117640624,1.029603837730113,-1.1243123366245424
156,2009-12-10,0.9219941871960086,0.7161375193688182,1.018287436774052,0.19199180591790974,1.1317538207798838,-1.0684495141471055
157,2009-12-11,0.7782466269307902,0.8951673588313975,1.1266092359955695,0.22033198730231263,1.2499247464889307,-1.0407707971224847
158,2009-12-14,1.5361736513505364,1.2037520344325023,1.2398071717622001,0.5170306702242006,1.298486013956742,-1.0061427950309914
159,2009-12-15,1.160115000690732,1.4019885699833465,1.3204032659097387,0.7171002991709453,1.3361971269208204,-0.9955088305488227
160,2009-12-16,-1.034534916430991,-1.081055956766008,-1.3809077325987364,-1.0166742505328785,-1.2747762162873597,1.1307598672043229
161,2009-12-17,-1.3749507791134792,-1.031265465205274,-1.2010197322346878,-0.9499008669994742,-0.7972282846472313,1.4633689951954063
162,2009-12-18,-1.1539474712391538,-0.9106654937359906,-0.9572502463819292,-0.9174640200059577,0.12525698256472553,1.1000127187306934
163,2009-12-21,-0.9525471216278553,-0.8504674736524157,-0.6584424119234669,-0.9716996700016638,1.7018854504317489,0.7606876518202587
164,2009-12-22,-0.7351095389728272,-0.6876271568773621,-0.463156007651877,-0.8049821639969056,1.7733457162446242,-1.909681298425854
165,2009-12-23,0.2059348229697721,-0.403575074726624,-0.16570065763876535,-0.3721879132564423,1.0338086653130978,-0.14702215604765737
166,2009-12-24,0.8119102039702075,0.09718878584060257,0.17493181215060863,0.17887609255575163,-0.07608746674871626,0.31115692302302356
167,2009-12-28,1.2031231492743988,0.6369285281874448,0.623455890143202,0.6975955009249433,-0.5561712447259531,-0.8262160879396063
168,2009-12-29,0.8938945865960999,1.0597406251954329,1.00216786823235,1.0395722311866296,-0.5061384568419623,-0.30062767313769134
169,2009-12-30,1.1906448170954798,1.5007143282833593,1.344048846490578,1.4264652185933333,-0.8317876550834516,-0.8121514199350032
170,2009-12-31,0.9455822474783163,1.6700843534567114,1.6818723714127537,1.6903998415325538,-0.5921074902199479,-0.7702875204878852
